timestamp,temperature_c,building_type,occupants,ac_usage,appliance_usage,peak_hour,consumption_kwh,is_anomaly
2023-01-16 12:00:00,9.5,office,63,1.56,3.72,0,6.549,0
2023-01-16 13:00:00,9.3,office,46,1.11,3.53,0,6.373,0
2023-01-16 14:00:00,11.2,office,65,1.58,4.67,0,8.662,0
2023-01-16 15:00:00,6.7,office,30,0.89,2.71,0,5.886,0
2023-01-16 16:00:00,8.7,office,73,1.54,4.64,0,8.319,0
2023-01-16 17:00:00,6.8,office,76,1.72,5.32,1,10.304,0
2023-01-16 18:00:00,8.8,office,8,0.33,2.28,1,5.775,0
2023-01-16 19:00:00,3.1,office,13,0.46,2.15,1,5.721,0
2023-01-16 20:00:00,1.8,office,0,0.38,2.25,1,5.563,0
2023-01-16 21:00:00,0.8,office,0,0.57,1.24,0,8.7,1
2023-01-16 22:00:00,-2.7,office,0,0.47,1.28,0,4.829,0
2023-01-16 23:00:00,-1.3,office,0,0.15,0.7,0,3.393,0
2023-01-17 00:00:00,-2.4,office,0,0.21,1.27,0,3.041,0
2023-01-17 01:00:00,-1.6,office,0,0.39,0.63,0,3.324,0
2023-01-17 02:00:00,-1.5,office,0,0.27,0.77,0,3.284,0
2023-01-17 03:00:00,1.0,office,0,0.27,1.0,0,2.989,0
2023-01-17 04:00:00,0.1,office,0,0.03,0.29,0,2.915,0
2023-01-17 05:00:00,-1.4,office,0,0.2,1.43,0,4.546,0
2023-01-17 06:00:00,-0.8,office,0,0.33,2.34,0,9.959,1
2023-01-17 07:00:00,2.5,office,15,0.8,1.61,0,4.715,0
2023-01-17 08:00:00,1.0,office,37,0.89,4.14,1,8.09,0
2023-01-17 09:00:00,7.1,office,48,1.4,4.73,1,8.903,0
2023-01-17 10:00:00,7.3,office,57,1.48,4.73,1,8.924,0
2023-01-17 11:00:00,5.9,office,40,0.97,3.41,0,7.456,0
2023-01-17 12:00:00,4.8,office,59,1.45,3.23,0,7.066,0
2023-01-17 13:00:00,9.9,office,30,1.02,1.85,0,4.717,0
2023-01-17 14:00:00,7.9,office,76,1.96,4.78,0,9.533,0
2023-01-17 15:00:00,9.7,office,76,1.6,4.46,0,8.485,0
2023-01-17 16:00:00,5.0,office,46,1.09,3.1,0,6.604,0
2023-01-17 17:00:00,5.7,office,62,1.41,4.73,1,8.758,0
2023-01-17 18:00:00,5.5,office,10,0.22,2.23,1,5.055,0
2023-01-17 19:00:00,4.4,office,8,1.3,4.88,1,25.435,1
2023-01-17 20:00:00,2.4,office,0,0.43,1.97,1,4.63,0
2023-01-17 21:00:00,2.7,office,0,0.19,1.5,0,4.102,0
2023-01-17 22:00:00,-1.1,office,0,0.37,1.22,0,4.101,0
2023-01-17 23:00:00,-0.7,office,0,0.31,0.56,0,3.086,0
2023-01-18 00:00:00,-1.1,office,0,0.19,0.54,0,2.928,0
2023-01-18 01:00:00,-1.0,office,0,0.07,0.64,0,2.426,0
2023-01-18 02:00:00,-0.9,office,0,0.35,1.3,0,3.808,0
2023-01-18 03:00:00,-3.5,office,0,0.43,0.24,0,3.123,0
2023-01-18 04:00:00,-3.6,office,0,0.34,0.5,0,3.752,0
2023-01-18 05:00:00,1.4,office,0,0.01,1.38,0,4.548,0
2023-01-18 06:00:00,1.0,office,0,0.2,1.99,0,14.909,1
2023-01-18 07:00:00,0.6,office,14,0.31,1.19,0,4.682,0
2023-01-18 08:00:00,5.4,office,70,1.69,4.98,1,8.355,0
2023-01-18 09:00:00,4.5,office,62,1.62,5.42,1,9.236,0
2023-01-18 10:00:00,7.3,office,68,1.42,5.76,1,9.611,0
2023-01-18 11:00:00,6.7,office,42,1.26,2.63,0,5.428,0
2023-01-18 12:00:00,10.5,office,39,1.06,2.7,0,6.037,0
2023-01-18 13:00:00,10.5,office,53,1.4,3.93,0,6.857,0
2023-01-18 14:00:00,7.7,office,78,2.05,5.1,0,8.765,0
2023-01-18 15:00:00,9.3,office,40,1.28,7.28,0,20.426,1
2023-01-18 16:00:00,8.3,office,64,1.73,4.07,0,8.479,0
2023-01-18 17:00:00,8.6,office,79,1.64,6.34,1,11.894,0
2023-01-18 18:00:00,4.1,office,5,0.3,1.87,1,5.816,0
2023-01-18 19:00:00,5.4,office,15,0.73,2.15,1,4.961,0
2023-01-18 20:00:00,4.6,office,0,0.45,2.12,1,5.429,0
2023-01-18 21:00:00,-0.9,office,0,0.25,0.9,0,2.565,0
2023-01-18 22:00:00,-1.2,office,0,0.3,1.31,0,3.527,0
2023-01-18 23:00:00,-3.5,office,0,0.35,0.31,0,3.076,0
2023-01-19 00:00:00,-1.7,office,0,0.42,1.3,0,3.773,0
2023-01-19 01:00:00,-0.7,office,0,0.06,0.58,0,2.473,0
2023-01-19 02:00:00,0.3,office,0,0.41,1.05,0,3.718,0
2023-01-19 03:00:00,-1.7,office,0,0.24,0.25,0,2.363,0
2023-01-19 04:00:00,1.2,office,0,0.23,0.99,0,3.292,0
2023-01-19 05:00:00,-2.5,office,0,0.21,1.13,0,3.83,0
2023-01-19 06:00:00,-2.0,office,0,0.25,0.68,0,2.877,0
2023-01-19 07:00:00,1.7,office,20,0.87,1.48,0,5.673,0
2023-01-19 08:00:00,3.6,office,31,0.89,3.45,1,6.63,0
2023-01-19 09:00:00,4.3,office,37,1.22,4.13,1,8.811,0
2023-01-19 10:00:00,2.5,office,53,1.15,4.27,1,8.708,0
2023-01-19 11:00:00,6.5,office,49,1.34,2.98,0,6.609,0
2023-01-19 12:00:00,5.4,office,45,1.31,2.81,0,6.259,0
2023-01-19 13:00:00,8.9,office,33,1.0,3.08,0,5.723,0
2023-01-19 14:00:00,8.6,office,45,1.2,2.92,0,6.815,0
2023-01-19 15:00:00,6.5,office,66,1.6,3.5,0,6.609,0
2023-01-19 16:00:00,6.6,office,35,1.13,2.97,0,5.965,0
2023-01-19 17:00:00,5.0,office,35,1.11,3.86,1,7.5,0
2023-01-19 18:00:00,5.5,office,20,0.46,2.37,1,6.271,0
2023-01-19 19:00:00,5.8,office,7,0.56,2.83,1,6.281,0
2023-01-19 20:00:00,1.6,office,0,0.21,1.99,1,5.495,0
2023-01-19 21:00:00,2.5,office,0,0.13,0.85,0,3.028,0
2023-01-19 22:00:00,-0.2,office,0,0.83,1.19,0,18.737,1
2023-01-19 23:00:00,-1.7,office,0,0.22,1.37,0,3.57,0
2023-01-20 00:00:00,-1.4,office,0,0.4,0.52,0,2.388,0
2023-01-20 01:00:00,-3.3,office,0,0.13,0.57,0,2.702,0
2023-01-20 02:00:00,-2.7,office,0,0.0,0.36,0,3.517,0
2023-01-20 03:00:00,-3.5,office,0,0.25,1.19,0,2.713,0
2023-01-20 04:00:00,1.7,office,0,0.05,0.97,0,3.224,0
2023-01-20 05:00:00,-0.4,office,0,0.38,0.99,0,3.563,0
2023-01-20 06:00:00,-0.5,office,0,0.14,0.48,0,3.564,0
2023-01-20 07:00:00,2.1,office,9,0.4,1.5,0,4.81,0
2023-01-20 08:00:00,2.9,office,38,0.8,4.1,1,7.367,0
2023-01-20 09:00:00,4.1,office,72,1.58,5.27,1,9.914,0
2023-01-20 10:00:00,6.5,office,60,1.59,5.24,1,9.274,0
2023-01-20 11:00:00,7.8,office,65,1.38,3.9,0,7.215,0
2023-01-20 12:00:00,6.6,office,40,1.12,3.19,0,7.433,0
2023-01-20 13:00:00,7.1,office,46,1.38,2.54,0,6.313,0
2023-01-20 14:00:00,7.7,office,63,1.6,4.07,0,7.732,0
2023-01-20 15:00:00,4.5,office,68,1.77,4.86,0,9.284,0
2023-01-20 16:00:00,5.2,office,57,1.19,4.33,0,7.632,0
2023-01-20 17:00:00,8.7,office,43,0.99,3.72,1,7.248,0
2023-01-20 18:00:00,8.1,office,11,0.67,2.32,1,6.801,0
2023-01-20 19:00:00,4.0,office,14,0.64,1.98,1,5.072,0
2023-01-20 20:00:00,4.0,office,0,0.67,4.24,1,16.032,1
2023-01-20 21:00:00,2.3,office,0,0.33,0.94,0,3.449,0
2023-01-20 22:00:00,5.2,office,0,0.21,0.7,0,2.824,0
2023-01-20 23:00:00,1.2,office,0,0.02,0.35,0,2.894,0
2023-01-21 00:00:00,-1.4,office,0,0.39,1.43,0,3.674,0
2023-01-21 01:00:00,-3.1,office,0,0.34,0.89,0,2.77,0
2023-01-21 02:00:00,-4.3,office,0,0.24,0.57,0,2.919,0
2023-01-21 03:00:00,-1.4,office,0,0.45,0.66,0,3.443,0
2023-01-21 04:00:00,-2.3,office,0,0.17,0.55,0,2.39,0
2023-01-21 05:00:00,-2.5,office,0,0.15,0.98,0,2.93,0
2023-01-21 06:00:00,-0.3,office,0,0.44,1.41,0,4.103,0
2023-01-21 07:00:00,0.2,office,0,0.4,1.31,0,3.739,0
2023-01-21 08:00:00,5.7,office,0,0.26,1.8,1,5.11,0
2023-01-21 09:00:00,5.7,office,0,0.07,2.27,1,5.276,0
2023-01-21 10:00:00,5.6,office,0,0.11,1.75,1,4.309,0
2023-01-21 11:00:00,8.9,office,0,0.33,0.53,0,3.039,0
2023-01-21 12:00:00,7.6,office,0,0.19,1.48,0,4.056,0
2023-01-21 13:00:00,6.7,office,0,0.42,0.6,0,2.377,0
2023-01-21 14:00:00,10.4,office,0,0.47,0.62,0,3.374,0
2023-01-21 15:00:00,8.8,office,0,0.4,1.49,0,4.657,0
2023-01-21 16:00:00,5.9,office,0,0.19,0.37,0,2.07,0
2023-01-21 17:00:00,6.4,office,0,0.39,2.19,1,5.919,0
2023-01-21 18:00:00,4.3,office,0,0.18,2.42,1,4.417,0
2023-01-21 19:00:00,2.3,office,0,0.08,1.87,1,3.961,0
2023-01-21 20:00:00,4.5,office,0,0.02,1.2,1,3.365,0
2023-01-21 21:00:00,4.7,office,0,0.19,0.69,0,2.553,0
2023-01-21 22:00:00,-1.5,office,0,0.45,0.35,0,3.952,0
2023-01-21 23:00:00,0.4,office,0,0.12,0.74,0,4.038,0
2023-01-22 00:00:00,-2.1,office,0,0.1,1.23,0,3.908,0
2023-01-22 01:00:00,-2.4,office,0,0.48,0.77,0,3.917,0
2023-01-22 02:00:00,-2.7,office,0,0.01,0.76,0,3.563,0
2023-01-22 03:00:00,-3.0,office,0,0.39,0.92,0,3.723,0
2023-01-22 04:00:00,-1.1,office,0,0.16,0.96,0,3.779,0
2023-01-22 05:00:00,-1.6,office,0,0.02,1.31,0,2.626,0
2023-01-22 06:00:00,1.1,office,0,0.46,0.6,0,2.796,0
2023-01-22 07:00:00,1.8,office,0,0.07,1.27,0,3.68,0
2023-01-22 08:00:00,2.8,office,0,0.28,1.94,1,4.604,0
2023-01-22 09:00:00,3.1,office,0,0.14,1.59,1,4.913,0
2023-01-22 10:00:00,4.8,office,0,0.03,1.58,1,4.457,0
2023-01-22 11:00:00,7.8,office,0,0.02,0.67,0,3.107,0
2023-01-22 12:00:00,8.2,office,0,0.06,1.01,0,3.826,0
2023-01-22 13:00:00,6.5,office,0,0.04,0.5,0,3.347,0
2023-01-22 14:00:00,8.3,office,0,0.38,1.4,0,3.81,0
2023-01-22 15:00:00,9.1,office,0,0.24,0.95,0,4.303,0
2023-01-22 16:00:00,5.0,office,0,0.17,1.4,0,3.761,0
2023-01-22 17:00:00,7.5,office,0,0.21,1.26,1,4.308,0
2023-01-22 18:00:00,4.7,office,0,0.46,1.65,1,5.756,0
2023-01-22 19:00:00,5.3,office,0,0.46,1.23,1,4.374,0
2023-01-22 20:00:00,2.0,office,0,0.36,1.55,1,4.851,0
2023-01-22 21:00:00,-0.8,office,0,0.44,1.32,0,3.334,0
2023-01-22 22:00:00,-1.8,office,0,0.16,0.25,0,1.968,0
2023-01-22 23:00:00,-0.3,office,0,0.33,1.2,0,9.557,1
2023-01-23 00:00:00,-0.7,office,0,0.31,0.35,0,2.589,0
2023-01-23 01:00:00,-3.0,office,0,0.31,0.74,0,4.156,0
2023-01-23 02:00:00,-0.8,office,0,0.24,1.29,0,3.683,0
2023-01-23 03:00:00,-4.1,office,0,0.2,1.01,0,3.118,0
2023-01-23 04:00:00,-1.2,office,0,0.49,1.16,0,4.413,0
2023-01-23 05:00:00,-2.2,office,0,0.41,0.65,0,3.883,0
2023-01-23 06:00:00,-0.3,office,0,0.22,1.43,0,3.91,0
2023-01-23 07:00:00,2.0,office,17,0.7,1.97,0,5.348,0
2023-01-23 08:00:00,1.9,office,72,1.57,5.35,1,9.32,0
2023-01-23 09:00:00,3.9,office,71,1.47,5.3,1,9.357,0
2023-01-23 10:00:00,7.2,office,53,1.24,5.04,1,8.601,0
2023-01-23 11:00:00,5.9,office,58,1.36,3.85,0,7.868,0
2023-01-23 12:00:00,8.8,office,63,1.27,4.27,0,7.281,0
2023-01-23 13:00:00,6.3,office,58,1.57,3.64,0,7.693,0
2023-01-23 14:00:00,9.0,office,37,0.92,2.34,0,5.04,0
2023-01-23 15:00:00,10.2,office,45,1.19,3.39,0,6.809,0
2023-01-23 16:00:00,3.8,office,44,0.92,3.19,0,6.742,0
2023-01-23 17:00:00,5.5,office,34,0.77,3.55,1,7.17,0
2023-01-23 18:00:00,6.6,office,15,0.74,2.76,1,5.357,0
2023-01-23 19:00:00,4.2,office,5,0.4,1.72,1,4.733,0
2023-01-23 20:00:00,3.8,office,0,0.48,2.23,1,4.675,0
2023-01-23 21:00:00,1.0,office,0,0.5,1.43,0,3.553,0
2023-01-23 22:00:00,0.8,office,0,0.19,1.36,0,4.053,0
2023-01-23 23:00:00,-0.6,office,0,0.15,0.62,0,1.911,0
2023-01-24 00:00:00,0.7,office,0,0.43,0.73,0,2.957,0
2023-01-24 01:00:00,-1.2,office,0,0.5,1.25,0,4.245,0
2023-01-24 02:00:00,-1.2,office,0,0.31,0.97,0,3.575,0
2023-01-24 03:00:00,-2.2,office,0,0.4,0.91,0,2.814,0
2023-01-24 04:00:00,-1.8,office,0,0.39,1.4,0,3.205,0
2023-01-24 05:00:00,-0.9,office,0,0.18,0.9,0,3.268,0
2023-01-24 06:00:00,1.3,office,0,0.29,0.87,0,3.463,0
2023-01-24 07:00:00,1.3,office,12,0.66,0.85,0,4.284,0
2023-01-24 08:00:00,3.7,office,67,1.68,4.64,1,9.327,0
2023-01-24 09:00:00,7.7,office,44,0.89,3.41,1,6.703,0
2023-01-24 10:00:00,7.1,office,30,0.77,3.89,1,7.735,0
2023-01-24 11:00:00,6.3,office,34,0.75,2.43,0,5.364,0
2023-01-24 12:00:00,9.4,office,75,1.62,4.56,0,8.709,0
2023-01-24 13:00:00,7.5,office,70,1.85,4.8,0,9.399,0
2023-01-24 14:00:00,5.2,office,33,0.68,2.64,0,6.004,0
2023-01-24 15:00:00,6.6,office,44,0.99,3.19,0,6.189,0
2023-01-24 16:00:00,4.8,office,34,0.83,2.29,0,5.588,0
2023-01-24 17:00:00,6.3,office,32,0.95,3.88,1,7.095,0
2023-01-24 18:00:00,5.8,office,15,0.57,2.17,1,5.3,0
2023-01-24 19:00:00,7.1,office,7,0.25,1.62,1,4.943,0
2023-01-24 20:00:00,3.7,office,0,0.15,2.8,1,17.387,1
2023-01-24 21:00:00,1.6,office,0,0.12,0.55,0,3.61,0
2023-01-24 22:00:00,2.0,office,0,0.25,0.57,0,2.188,0
2023-01-24 23:00:00,-3.6,office,0,0.14,1.07,0,3.623,0
2023-01-25 00:00:00,-0.7,office,0,0.47,0.48,0,2.49,0
2023-01-25 01:00:00,-0.4,office,0,0.23,1.08,0,3.443,0
2023-01-25 02:00:00,-3.9,office,0,0.03,0.32,0,2.109,0
2023-01-25 03:00:00,0.2,office,0,0.36,0.39,0,3.526,0
2023-01-25 04:00:00,-0.5,office,0,0.16,0.86,0,2.44,0
2023-01-25 05:00:00,-0.9,office,0,0.33,1.4,0,3.12,0
2023-01-25 06:00:00,1.7,office,0,0.14,1.32,0,3.482,0
2023-01-25 07:00:00,5.4,office,12,1.58,3.56,0,19.067,1
2023-01-25 08:00:00,3.6,office,47,1.33,4.4,1,8.814,0
2023-01-25 09:00:00,5.0,office,72,1.9,5.68,1,10.699,0
2023-01-25 10:00:00,5.1,office,61,1.35,5.06,1,8.954,0
2023-01-25 11:00:00,5.6,office,43,1.03,3.16,0,5.959,0
2023-01-25 12:00:00,8.9,office,64,1.51,3.59,0,7.225,0
2023-01-25 13:00:00,6.8,office,38,1.22,2.81,0,6.921,0
2023-01-25 14:00:00,8.4,office,76,1.97,4.5,0,8.483,0
2023-01-25 15:00:00,7.4,office,66,1.36,4.08,0,7.231,0
2023-01-25 16:00:00,8.3,office,66,1.39,4.18,0,7.16,0
2023-01-25 17:00:00,7.3,office,60,1.45,4.37,1,8.523,0
2023-01-25 18:00:00,7.3,office,12,0.29,2.27,1,4.228,0
2023-01-25 19:00:00,3.8,office,20,0.57,2.28,1,4.622,0
2023-01-25 20:00:00,2.9,office,0,0.07,2.47,1,5.107,0
2023-01-25 21:00:00,0.5,office,0,0.32,0.35,0,2.645,0
2023-01-25 22:00:00,0.1,office,0,0.47,0.54,0,3.47,0
2023-01-25 23:00:00,0.3,office,0,0.5,1.36,0,4.623,0
2023-01-26 00:00:00,0.2,office,0,0.19,0.83,0,2.158,0
2023-01-26 01:00:00,-2.9,office,0,0.3,0.38,0,3.522,0
2023-01-26 02:00:00,-0.3,office,0,0.43,0.7,0,2.723,0
2023-01-26 03:00:00,0.5,office,0,0.06,0.35,0,2.762,0
2023-01-26 04:00:00,-0.4,office,0,0.34,0.46,0,3.501,0
2023-01-26 05:00:00,2.6,office,0,0.2,0.27,0,3.363,0
2023-01-26 06:00:00,-0.3,office,0,0.1,0.77,0,3.605,0
2023-01-26 07:00:00,0.2,office,18,0.56,2.15,0,4.181,0
2023-01-26 08:00:00,0.7,office,42,0.88,4.06,1,7.433,0
2023-01-26 09:00:00,6.9,office,36,1.07,3.79,1,7.582,0
2023-01-26 10:00:00,6.8,office,36,0.85,3.26,1,6.718,0
2023-01-26 11:00:00,6.8,office,72,1.6,4.25,0,7.724,0
2023-01-26 12:00:00,8.1,office,57,1.2,4.15,0,8.199,0
2023-01-26 13:00:00,6.5,office,52,1.47,2.91,0,6.223,0
2023-01-26 14:00:00,12.0,office,57,1.39,4.17,0,8.24,0
2023-01-26 15:00:00,8.4,office,56,1.41,3.63,0,7.17,0
2023-01-26 16:00:00,7.8,office,59,1.46,4.24,0,6.808,0
2023-01-26 17:00:00,8.0,office,76,1.73,5.41,1,10.453,0
2023-01-26 18:00:00,6.6,office,6,0.22,1.94,1,5.405,0
2023-01-26 19:00:00,5.0,office,8,0.53,2.58,1,5.487,0
2023-01-26 20:00:00,2.2,office,0,0.06,2.22,1,4.469,0
2023-01-26 21:00:00,2.8,office,0,0.05,0.5,0,3.426,0
2023-01-26 22:00:00,3.7,office,0,0.36,1.46,0,4.301,0
2023-01-26 23:00:00,1.8,office,0,0.1,0.31,0,3.4,0
2023-01-27 00:00:00,1.5,office,0,0.15,0.29,0,2.043,0
2023-01-27 01:00:00,-2.2,office,0,0.24,0.97,0,2.313,0
2023-01-27 02:00:00,-3.1,office,0,0.22,1.14,0,4.095,0
2023-01-27 03:00:00,-1.6,office,0,0.35,1.45,0,4.663,0
2023-01-27 04:00:00,-0.8,office,0,0.31,0.73,0,2.326,0
2023-01-27 05:00:00,1.5,office,0,0.32,0.23,0,3.199,0
2023-01-27 06:00:00,-1.6,office,0,0.36,0.98,0,3.746,0
2023-01-27 07:00:00,4.4,office,6,0.27,0.88,0,4.157,0
2023-01-27 08:00:00,3.2,office,55,1.26,4.51,1,9.146,0
2023-01-27 09:00:00,4.1,office,76,2.8,13.13,1,29.784,1
2023-01-27 10:00:00,4.4,office,51,1.17,3.83,1,7.14,0
2023-01-27 11:00:00,4.5,office,36,1.21,2.63,0,5.815,0
2023-01-27 12:00:00,9.0,office,45,1.31,3.0,0,5.407,0
2023-01-27 13:00:00,8.3,office,42,0.92,3.23,0,5.968,0
2023-01-27 14:00:00,6.5,office,42,0.84,3.14,0,6.83,0
2023-01-27 15:00:00,6.3,office,64,1.3,3.64,0,6.661,0
2023-01-27 16:00:00,7.2,office,58,1.28,3.37,0,6.827,0
2023-01-27 17:00:00,9.4,office,38,0.82,3.43,1,7.091,0
2023-01-27 18:00:00,5.5,office,18,0.63,2.33,1,5.375,0
2023-01-27 19:00:00,2.4,office,10,1.36,4.84,1,15.545,1
2023-01-27 20:00:00,3.0,office,0,0.37,2.49,1,5.108,0
2023-01-27 21:00:00,1.7,office,0,0.11,1.05,0,3.874,0
2023-01-27 22:00:00,-3.1,office,0,0.2,0.99,0,2.229,0
2023-01-27 23:00:00,-0.2,office,0,0.25,0.73,0,4.178,0
2023-01-28 00:00:00,-1.2,office,0,0.41,0.61,0,2.903,0
2023-01-28 01:00:00,-0.3,office,0,1.13,3.27,0,17.042,1
2023-01-28 02:00:00,1.2,office,0,0.45,1.46,0,3.938,0
2023-01-28 03:00:00,0.3,office,0,0.25,0.85,0,3.921,0
2023-01-28 04:00:00,-1.3,office,0,0.35,0.58,0,2.891,0
2023-01-28 05:00:00,-1.7,office,0,0.06,1.2,0,3.502,0
2023-01-28 06:00:00,4.8,office,0,0.28,0.37,0,3.811,0
2023-01-28 07:00:00,2.3,office,0,0.12,1.2,0,3.24,0
2023-01-28 08:00:00,3.5,office,0,0.22,2.26,1,4.558,0
2023-01-28 09:00:00,4.7,office,0,0.32,1.36,1,4.533,0
2023-01-28 10:00:00,6.3,office,0,0.13,2.47,1,5.642,0
2023-01-28 11:00:00,6.8,office,0,0.03,1.48,0,3.816,0
2023-01-28 12:00:00,6.9,office,0,0.01,1.42,0,4.01,0
2023-01-28 13:00:00,7.5,office,0,0.01,0.84,0,3.506,0
2023-01-28 14:00:00,8.4,office,0,0.0,0.52,0,2.451,0
2023-01-28 15:00:00,7.5,office,0,0.06,0.96,0,2.934,0
2023-01-28 16:00:00,6.7,office,0,0.12,0.75,0,3.996,0
2023-01-28 17:00:00,7.2,office,0,0.11,1.47,1,5.354,0
2023-01-28 18:00:00,5.6,office,0,0.49,1.75,1,4.174,0
2023-01-28 19:00:00,7.0,office,0,0.15,2.06,1,5.305,0
2023-01-28 20:00:00,-0.5,office,0,0.06,1.29,1,3.935,0
2023-01-28 21:00:00,3.8,office,0,0.27,0.63,0,2.599,0
2023-01-28 22:00:00,2.8,office,0,0.43,0.22,0,2.96,0
2023-01-28 23:00:00,-3.2,office,0,0.34,1.17,0,3.337,0
2023-01-29 00:00:00,-1.3,office,0,0.15,1.03,0,3.268,0
2023-01-29 01:00:00,-1.9,office,0,0.28,0.28,0,2.322,0
2023-01-29 02:00:00,-3.6,office,0,1.07,3.31,0,16.374,1
2023-01-29 03:00:00,-2.5,office,0,0.36,0.23,0,3.641,0
2023-01-29 04:00:00,-2.5,office,0,0.33,0.97,0,3.133,0
2023-01-29 05:00:00,2.6,office,0,0.44,1.21,0,3.904,0
2023-01-29 06:00:00,2.4,office,0,0.44,1.22,0,3.318,0
2023-01-29 07:00:00,4.1,office,0,0.71,0.48,0,10.815,1
2023-01-29 08:00:00,4.6,office,0,0.21,2.38,1,6.115,0
2023-01-29 09:00:00,3.1,office,0,0.32,2.39,1,5.261,0
2023-01-29 10:00:00,5.2,office,0,0.41,1.93,1,5.1,0
2023-01-29 11:00:00,7.8,office,0,0.0,0.83,0,3.611,0
2023-01-29 12:00:00,6.0,office,0,0.5,0.26,0,3.345,0
2023-01-29 13:00:00,9.4,office,0,0.09,0.93,0,3.02,0
2023-01-29 14:00:00,8.2,office,0,0.24,0.73,0,2.973,0
2023-01-29 15:00:00,7.8,office,0,0.44,1.2,0,3.431,0
2023-01-29 16:00:00,8.9,office,0,0.11,0.73,0,2.946,0
2023-01-29 17:00:00,7.7,office,0,0.24,2.09,1,5.136,0
2023-01-29 18:00:00,5.5,office,0,0.07,1.33,1,3.291,0
2023-01-29 19:00:00,6.6,office,0,0.2,1.37,1,4.555,0
2023-01-29 20:00:00,1.9,office,0,0.09,1.38,1,4.556,0
2023-01-29 21:00:00,3.2,office,0,0.18,0.26,0,3.008,0
2023-01-29 22:00:00,1.9,office,0,0.19,0.9,0,2.392,0
2023-01-29 23:00:00,-0.5,office,0,0.5,1.23,0,5.036,0
2023-01-30 00:00:00,-0.2,office,0,0.5,0.99,0,4.081,0
2023-01-30 01:00:00,-3.1,office,0,0.06,0.95,0,3.131,0
2023-01-30 02:00:00,-0.0,office,0,0.36,1.08,0,2.517,0
2023-01-30 03:00:00,-1.5,office,0,0.03,0.64,0,3.018,0
2023-01-30 04:00:00,-1.5,office,0,0.02,0.67,0,3.44,0
2023-01-30 05:00:00,1.6,office,0,0.05,0.61,0,2.755,0
2023-01-30 06:00:00,0.0,office,0,0.48,1.13,0,4.328,0
2023-01-30 07:00:00,0.2,office,13,0.73,1.06,0,4.041,0
2023-01-30 08:00:00,1.3,office,59,1.28,4.17,1,8.163,0
2023-01-30 09:00:00,5.8,office,45,0.98,4.23,1,7.951,0
2023-01-30 10:00:00,4.2,office,34,0.8,4.13,1,7.682,0
2023-01-30 11:00:00,9.8,office,58,1.42,3.89,0,7.213,0
2023-01-30 12:00:00,4.8,office,65,4.17,8.69,0,30.217,1
2023-01-30 13:00:00,11.0,office,36,0.83,2.87,0,5.568,0
2023-01-30 14:00:00,8.9,office,33,1.04,2.5,0,6.539,0
2023-01-30 15:00:00,8.3,office,71,1.57,4.68,0,8.701,0
2023-01-30 16:00:00,7.1,office,64,1.74,4.47,0,8.601,0
2023-01-30 17:00:00,7.7,office,30,0.93,2.99,1,7.001,0
2023-01-30 18:00:00,6.0,office,7,0.36,1.99,1,5.102,0
2023-01-30 19:00:00,6.6,office,12,0.63,2.09,1,5.403,0
2023-01-30 20:00:00,3.8,office,0,0.41,1.79,1,4.363,0
2023-01-30 21:00:00,2.5,office,0,0.15,1.35,0,3.519,0
2023-01-30 22:00:00,0.6,office,0,0.17,0.65,0,2.332,0
2023-01-30 23:00:00,-0.0,office,0,0.47,0.69,0,3.956,0
2023-01-31 00:00:00,-0.2,office,0,0.08,1.32,0,3.748,0
2023-01-31 01:00:00,-3.7,office,0,0.05,2.14,0,9.199,1
2023-01-31 02:00:00,-3.3,office,0,0.23,0.9,0,2.603,0
2023-01-31 03:00:00,-0.0,office,0,0.4,1.32,0,4.275,0
2023-01-31 04:00:00,-0.4,office,0,0.39,0.84,0,3.124,0
2023-01-31 05:00:00,-0.1,office,0,0.46,1.09,0,4.383,0
2023-01-31 06:00:00,1.2,office,0,0.27,0.31,0,2.961,0
2023-01-31 07:00:00,2.9,office,10,0.25,0.93,0,4.396,0
2023-01-31 08:00:00,2.9,office,56,1.41,4.53,1,8.152,0
2023-01-31 09:00:00,3.8,office,61,4.49,11.63,1,41.702,1
2023-01-31 10:00:00,6.5,office,60,1.25,5.46,1,10.006,0
2023-01-31 11:00:00,5.7,office,43,0.95,3.61,0,6.431,0
2023-01-31 12:00:00,8.6,office,55,1.11,4.06,0,7.099,0
2023-01-31 13:00:00,6.0,office,33,1.46,3.4,0,25.551,1
2023-01-31 14:00:00,10.2,office,40,1.24,3.45,0,6.687,0
2023-01-31 15:00:00,9.2,office,54,1.42,3.8,0,8.002,0
2023-01-31 16:00:00,8.4,office,30,1.09,2.21,0,5.12,0
2023-01-31 17:00:00,8.7,office,54,1.11,4.81,1,8.298,0
2023-01-31 18:00:00,8.7,office,13,0.71,1.87,1,4.198,0
2023-01-31 19:00:00,6.5,office,19,0.79,2.34,1,5.729,0
2023-01-31 20:00:00,0.9,office,0,0.16,2.28,1,4.456,0
2023-01-31 21:00:00,0.5,office,0,0.49,1.04,0,4.431,0
2023-01-31 22:00:00,0.2,office,0,0.14,0.67,0,3.861,0
2023-01-31 23:00:00,0.2,office,0,0.44,0.85,0,3.11,0
2023-02-01 00:00:00,0.2,office,0,0.44,1.38,0,3.949,0
2023-02-01 01:00:00,-2.2,office,0,0.38,1.02,0,3.275,0
